,Altitude,CO2,Coolant,Litre per 100km(Instant),GPS Speed,Latitude,Longitude,OBD Speed,RPM
244,136.50285714285715,137.31285714285715,82.0,5.194285714285714,43.54,59.863533567142845,10.831103594285716,37.0,2409.0
245,136.52,147.58499999999998,82.0,5.576666666666667,32.9,59.863594055,10.831174213333334,30.0,2230.0
246,137.1642857142857,473.8885714285714,82.0,17.91714285714286,32.9,59.863661088571426,10.831277435714286,27.0,1992.0
247,138.24285714285716,601.7485714285714,82.0,22.74571428571429,29.74,59.86366490142856,10.831361635714286,30.0,2562.0
248,138.67333333333332,572.6283333333333,82.0,21.651666666666667,29.87,59.86359787166666,10.83148940333333,38.0,2840.0
249,139.07999999999998,446.6328571428572,82.0,16.884285714285713,41.53,59.86348561142857,10.831581932857144,43.0,3175.0
250,139.10285714285715,197.41285714285715,83.0,7.464285714285714,46.2,59.86335427285714,10.831621035714287,47.0,2418.0
251,138.75333333333333,210.34,83.0,7.953333333333333,49.65,59.863225298333326,10.831646123333334,49.0,2666.0
252,137.64428571428573,102.03285714285714,83.0,3.854285714285713,50.39,59.86305672571428,10.831671712857144,51.0,2711.0
253,136.52428571428572,92.15285714285714,83.0,3.484285714285714,50.96,59.86291177285714,10.831689288571427,52.0,2718.0
254,135.595,91.55166666666668,84.0,3.459999999999999,51.83,59.862784704999996,10.831696030000002,52.0,2718.0
255,134.4842857142857,92.64428571428572,84.0,3.5057142857142862,51.83,59.862633294285715,10.831665445714284,51.0,2708.0
256,133.69,110.53166666666668,84.0,4.180000000000001,49.29,59.862531028333336,10.831592078333335,51.0,2672.0
257,133.20142857142855,261.21,84.0,9.874285714285715,47.02,59.86243548,10.831481521428572,53.0,2767.0
258,132.53833333333333,179.3133333333333,84.0,6.778333333333333,52.25,59.862391153333334,10.831162130000001,53.0,2786.0
259,131.34571428571428,91.5557142857143,84.0,3.458571428571428,52.25,59.862376620000006,10.830869127142858,53.0,2719.0
260,129.89333333333332,92.8,85.0,3.599999999999999,52.19,59.862366356666676,10.830583416666665,50.0,2656.0
261,129.22714285714284,87.63,85.0,3.558571428571428,50.79,59.8623739,10.830256874285714,49.0,2595.0
262,128.58714285714285,56.54,85.0,2.138571428571429,47.61,59.86239133714285,10.830011367142859,45.0,2379.0
263,128.21666666666667,108.76666666666667,85.0,4.11,45.35,59.862412131666666,10.829817134999999,42.0,2940.0
264,128.16285714285715,129.35714285714286,85.0,4.885714285714285,42.68,59.86244637857143,10.829577445714287,40.0,2822.0
265,128.27142857142857,135.74,84.0,5.131428571428572,39.54,59.86248615857143,10.829393385714285,36.0,2714.0
266,128.37,143.665,84.0,5.435000000000001,34.76,59.86251195166667,10.829253676666667,33.0,2448.0
267,128.60142857142858,158.95142857142855,81.0,6.01,32.61,59.86251722142856,10.829086438571428,32.0,2371.0
268,128.97857142857146,198.47,81.0,7.502857142857143,31.61,59.86251013999999,10.828941754285713,32.0,2356.0
269,129.10333333333332,205.95000000000002,79.0,7.789999999999999,31.76,59.862496060000005,10.828809263333333,32.0,2406.0
270,129.1442857142857,247.58714285714285,79.0,9.362857142857141,32.24,59.862472531428566,10.828631810000001,33.0,2440.0
271,129.24714285714285,305.1328571428571,78.0,11.537142857142856,32.99,59.862446920000004,10.828469415714284,34.0,2579.0
272,129.11666666666665,338.75,78.0,12.81,33.53,59.862426755,10.828324001666667,35.0,2635.0
273,129.04857142857142,167.88714285714286,78.0,6.348571428571428,33.99,59.86240114285714,10.8281265,35.0,2635.0
274,129.2242857142857,361.0585714285714,79.0,13.647142857142857,34.05,59.86237826,10.827942578571427,35.0,1846.0
275,129.41833333333335,427.04333333333335,79.0,16.143333333333334,36.43,59.86235809499999,10.827781043333333,37.0,2024.0
276,129.73714285714286,315.32714285714286,80.0,11.922857142857143,39.16,59.86233357142857,10.827565195714286,40.0,2081.0
277,129.9,255.34333333333333,80.0,9.653333333333334,39.16,59.86231677000001,10.827394803333334,40.0,2110.0
278,130.33333333333334,321.96000000000004,80.0,12.174999999999999,38.98,59.86229832666667,10.827201208333333,40.0,2111.0
279,130.93,321.27857142857147,80.0,12.144285714285715,39.15,59.86228125285715,10.82697868,42.0,2198.0
280,131.48,316.4371428571429,81.0,11.958571428571428,41.17,59.86226599999999,10.826775141428572,43.0,2222.0
281,132.21166666666667,314.49333333333334,81.0,11.89333333333333,42.06,59.86225319166666,10.826587680000001,44.0,2335.0
282,133.03857142857143,314.8285714285715,81.0,11.901428571428571,43.23,59.86223929,10.826343537142858,45.0,2394.0
283,133.62571428571428,299.72285714285715,81.0,11.332857142857142,44.08,59.86222512142857,10.826122691428571,46.0,2423.0
284,134.155,288.89666666666665,82.0,10.923333333333332,44.82,59.86221504333333,10.825926936666667,46.0,2450.0
285,134.77714285714288,287.61857142857144,82.0,10.871428571428572,44.82,59.86220115,10.825677192857142,47.0,2483.0
286,135.11999999999998,290.54999999999995,83.0,10.985714285714286,45.19,59.86218697857142,10.825448447142858,47.0,2520.0
287,135.30166666666668,320.65666666666664,83.0,12.120000000000003,46.64,59.862173713333334,10.8252004,49.0,2565.0
288,135.59142857142857,331.7457142857143,84.0,12.545714285714286,48.28,59.86216136,10.82496834,50.0,2649.0
289,136.06285714285713,166.87142857142857,84.0,6.31,48.28,59.862152641428565,10.82471929142857,50.0,2649.0
290,136.53333333333333,97.18,84.0,3.67,50.37,59.86214065666667,10.824461933333332,49.0,1847.0
291,137.29142857142855,189.50142857142856,84.0,7.160000000000001,50.37,59.862129758571434,10.824216159999997,49.0,2027.0
292,137.855,210.01,85.0,7.936666666666667,49.24,59.862119673333325,10.823998131666668,50.0,2033.0
293,138.31,208.89714285714288,85.0,7.9,49.24,59.86210850428572,10.823750908571428,50.0,2064.0
294,138.52714285714288,208.28857142857143,86.0,7.875714285714286,50.48,59.86209542142858,10.82346126,51.0,2080.0
295,138.835,224.23000000000002,86.0,8.48,51.78,59.86208534333334,10.823229470000001,52.0,2099.0
296,139.3185714285714,224.7328571428571,86.0,8.498571428571429,52.75,59.862073630000005,10.822964260000001,53.0,2181.0
297,139.80999999999997,169.67000000000002,86.0,6.411428571428571,52.75,59.86205618999999,10.822648182857142,53.0,2181.0
298,140.21666666666667,163.3983333333333,86.0,6.175000000000001,52.46,59.86204211,10.822405498333334,52.0,2154.0
299,140.51142857142855,178.46142857142857,84.0,6.75,52.07,59.862020761428575,10.822102678571428,52.0,2146.0
300,140.50833333333333,198.75833333333333,84.0,7.509999999999999,51.44,59.86200459666667,10.821866508333335,51.0,2076.0
301,140.3842857142857,204.17142857142858,81.0,7.717142857142856,51.44,59.86198533999999,10.821575710000003,51.0,2062.0
302,140.74142857142857,209.51857142857145,81.0,7.924285714285714,51.13,59.86196027285714,10.821318355714286,50.0,2058.0
303,141.24,224.26999999999998,79.0,8.480000000000002,50.82,59.861932121666676,10.821096575,49.0,2035.0
304,141.94,241.04142857142855,79.0,9.117142857142856,50.74,59.861888341428575,10.820832522857142,49.0,2014.0
305,142.67142857142855,241.90428571428575,78.0,9.147142857142857,50.59,59.86183875000001,10.82061386,49.0,2014.0
306,143.02333333333334,240.10999999999999,79.0,9.076666666666666,49.06,59.861778256666675,10.820437750000002,49.0,2000.0
307,143.2042857142857,242.42428571428573,79.0,9.164285714285715,48.8,59.861701419999996,10.820217135714286,49.0,2000.0
308,143.72166666666666,244.24333333333334,80.0,9.236666666666666,47.66,59.86164029166667,10.820046583333335,49.0,2013.0
309,144.54571428571427,189.66857142857148,80.0,7.675714285714284,47.92,59.861568999999996,10.819857457142858,48.0,1992.0
310,145.72857142857143,91.08,81.0,3.342857142857143,47.92,59.86148289142858,10.81963974857143,48.0,1964.0
311,147.04833333333335,101.15333333333332,81.0,3.8233333333333333,45.31,59.861418404999995,10.819478196666665,44.0,2257.0
312,148.11428571428573,191.04714285714286,82.0,7.225714285714285,43.25,59.86134502,10.81927981,43.0,2257.0
313,148.9757142857143,213.11714285714285,82.0,8.044285714285712,40.93,59.86126872285713,10.819066458571427,42.0,2179.0
314,149.76833333333332,223.31166666666664,83.0,8.443333333333333,40.36,59.861215593333334,10.818921721666667,41.0,2160.0
315,150.36142857142858,259.89142857142855,83.0,9.824285714285717,40.36,59.86116300571428,10.818776678571428,40.0,2141.0
316,151.09714285714287,313.11428571428576,83.0,11.835714285714285,40.17,59.86112703999999,10.818585121428573,40.0,2182.0
317,151.91,316.9533333333333,83.0,11.983333333333334,38.92,59.86111069,10.818437893333332,42.0,2182.0
318,152.22571428571428,268.32,84.0,10.141428571428571,40.28,59.86111287,10.818220682857143,42.0,2225.0
319,152.72571428571428,237.56999999999996,84.0,8.98,41.06,59.861131397142856,10.818025041428571,42.0,2201.0
320,153.42666666666668,246.165,84.0,9.305,41.49,59.861171719999994,10.817860764999999,41.0,2175.0
321,153.81714285714287,241.7585714285714,84.0,9.13857142857143,41.49,59.86122621857144,10.817666328571429,41.0,2178.0
322,153.98000000000002,227.08285714285714,85.0,8.585714285714287,41.02,59.861289978571435,10.817506654285713,41.0,2155.0
323,154.1,225.76333333333332,85.0,8.533333333333333,40.94,59.861359915,10.817382649999999,41.0,2155.0
324,154.08285714285714,240.55714285714285,86.0,9.094285714285714,40.26,59.86144529,10.817240167142858,41.0,2166.0
325,154.04857142857142,203.99857142857147,86.0,7.710000000000001,40.19,59.861522678571426,10.817115512857141,41.0,2166.0
326,154.05999999999997,98.24000000000001,86.0,3.71,39.94,59.86159325,10.817014855000002,41.0,1442.0
327,154.06857142857143,122.91714285714286,86.0,4.647142857142858,38.45,59.86168398,10.816884314285712,38.0,2734.0
328,154.42,198.32000000000002,86.0,7.495,36.49,59.861752195,10.816770716666666,36.0,2677.0
329,155.36999999999998,140.86142857142858,84.0,5.325714285714286,34.48,59.861805508571436,10.816610337142858,35.0,2609.0
330,156.19833333333332,121.96000000000002,84.0,4.609999999999999,33.97,59.861836751666665,10.816480476666667,30.0,1385.0
331,157.00571428571428,105.48000000000002,81.0,3.985714285714286,29.02,59.86184419857143,10.816321375714283,26.0,987.0
332,158.32,118.77714285714285,81.0,4.491428571428572,22.94,59.86184692,10.816205294285714,19.0,782.0
333,159.25833333333333,147.37833333333333,79.0,5.573333333333333,19.77,59.86184501333333,10.816117601666667,16.0,762.0
334,159.95428571428573,287.2157142857143,79.0,10.854285714285714,16.39,59.86183221142857,10.816038407142857,15.0,2287.0
335,159.98,824.6457142857143,79.0,30.40571428571429,14.93,59.861819679999996,10.815973962857143,16.0,2287.0
336,159.96,728.13,79.0,27.529999999999998,19.54,59.861803693333336,10.815917971666666,22.0,1647.0
337,159.83285714285716,500.7428571428571,79.0,18.934285714285714,23.79,59.86177281,10.815842219999999,25.0,1907.0
338,159.66428571428568,271.99571428571426,80.0,10.282857142857143,24.86,59.86172812142858,10.815731865714286,26.0,1907.0
339,159.625,223.4033333333333,80.0,8.446666666666667,24.86,59.861689248333334,10.815651731666668,25.0,1902.0
340,159.45714285714286,285.4271428571429,81.0,10.79142857142857,24.57,59.86162730285714,10.81558105,25.0,1907.0
341,159.09142857142857,573.5985714285714,81.0,21.685714285714287,25.33,59.861566270000004,10.815523281428572,29.0,2339.0
342,158.81999999999996,618.5533333333334,82.0,23.383333333333336,30.71,59.861509955,10.815477688333331,36.0,2631.0
343,158.52714285714288,573.5114285714286,82.0,21.82571428571429,38.68,59.861420222857134,10.81540612142857,39.0,3015.0
344,158.47285714285712,258.0785714285715,82.0,9.758571428571429,38.68,59.86132540142858,10.81533037,41.0,3015.0
345,158.79000000000002,373.43,82.0,14.114999999999997,38.74,59.861235300000004,10.815257704999999,39.0,2139.0
346,159.39285714285714,311.25428571428574,83.0,11.768571428571429,40.04,59.86112431285714,10.815175055714287,41.0,2181.0
347,159.82999999999998,154.57142857142858,83.0,5.842857142857142,40.04,59.861026221428574,10.815106935714287,41.0,2181.0
348,160.21333333333334,152.2533333333333,84.0,5.753333333333333,39.57,59.860942204999986,10.815043451666668,39.0,2075.0
349,160.71714285714285,216.95714285714283,84.0,8.155714285714286,39.57,59.86083766142856,10.814959662857143,38.0,2029.0
350,161.38857142857142,271.9642857142857,85.0,10.282857142857141,36.22,59.86074992428572,10.814879555714285,37.0,1953.0
351,161.85833333333332,346.43666666666667,85.0,13.1,36.66,59.860675179999994,10.81479295,38.0,1982.0
352,162.44285714285712,336.07,85.0,12.705714285714285,37.32,59.86059952,10.814633505714285,39.0,2046.0
353,163.24285714285716,289.25,85.0,10.937142857142858,38.55,59.86054720142858,10.814469337142855,39.0,2046.0
354,164.03166666666667,270.24,86.0,10.216666666666667,39.55,59.860504150000004,10.814283053333332,39.0,2069.0
355,165.17428571428573,264.48285714285714,86.0,10.0,39.55,59.86048344142857,10.814090317142856,39.0,2079.0
356,167.04285714285717,256.12,86.0,9.682857142857143,39.42,59.86046546,10.813885822857145,39.0,2079.0
357,168.406,254.844,85.0,9.604000000000001,39.46,59.860451508000004,10.813698767999998,39.0,2105.0
358,169.52428571428572,249.1057142857143,85.0,9.42,40.02,59.860436031428584,10.813469885714284,40.0,2105.0
359,170.46571428571428,214.48999999999998,83.0,8.108571428571427,40.49,59.86042676857143,10.813260897142856,40.0,2128.0
360,171.10166666666666,126.83999999999999,83.0,4.796666666666667,40.49,59.86042404,10.813088736666666,40.0,2103.0
361,171.8414285714286,95.92714285714285,81.0,3.624285714285714,40.24,59.86042295142857,10.812878747142861,39.0,2042.0
362,172.20857142857145,99.99142857142856,81.0,3.732857142857143,39.25,59.86041913857142,10.812691418571431,32.0,1544.0
363,172.49333333333334,234.4666666666666,81.0,9.513333333333334,32.68,59.860415775,10.812537194999999,30.0,1997.0
364,172.86285714285714,390.1571428571428,81.0,15.185714285714287,33.0,59.860410419999994,10.812362265714286,35.0,1812.0
365,173.21714285714285,252.2042857142857,80.0,9.537142857142856,34.84,59.86040279000001,10.812182562857142,38.0,1990.0
366,173.50333333333333,141.8033333333333,81.0,5.363333333333333,37.81,59.86039543166667,10.812019505,38.0,2015.0
367,173.73571428571427,95.13857142857144,81.0,3.595714285714285,38.15,59.86038371285714,10.811802048571428,38.0,2015.0
368,173.85571428571433,93.00285714285714,82.0,3.518571428571428,38.15,59.86037499857144,10.811606951428569,37.0,1958.0
369,173.92499999999998,92.94999999999999,82.0,3.51,37.86,59.860364913333335,10.811438718333335,36.0,1920.0
370,173.93000000000004,90.71714285714286,82.0,3.4257142857142853,37.79,59.860353200000006,10.811230660000001,36.0,1597.0
371,173.82857142857142,67.07000000000001,82.0,2.5385714285714283,36.56,59.86034557,10.811052592857141,36.0,2058.0
372,173.6783333333333,98.64833333333333,82.0,3.731666666666667,36.39,59.86033884666667,10.810872713333334,34.0,2471.0
373,173.5071428571428,131.30714285714288,82.0,4.967142857142858,35.12,59.86033412,10.810715945714284,33.0,2471.0
374,173.03166666666667,132.87166666666667,83.0,5.021666666666667,33.99,59.86032739833333,10.810581051666666,31.0,2362.0
375,172.46142857142857,134.0357142857143,83.0,5.067142857142857,32.08,59.86031886285715,10.810411727142858,30.0,2293.0
376,171.8414285714286,142.3385714285714,83.0,5.380000000000001,27.0,59.860312328571425,10.810282841428572,24.0,1814.0
377,171.45833333333334,100.73,83.0,7.37,22.45,59.860308965,10.81019894,18.0,1024.0
378,171.38714285714286,0.0,83.0,8.0,14.95,59.86030578999999,10.81013502714286,11.0,794.0
379,171.28,0.0,83.0,15.74,10.94,59.86030578999999,10.810097693333333,8.0,735.0
380,171.205,0.0,83.0,23.441666666666666,6.34,59.86030578999999,10.810084340000001,3.0,740.0
381,171.12857142857143,0.0,83.0,0.0,0.0,59.86030578999999,10.810084340000001,0.0,763.0
382,171.11714285714288,0.0,83.0,0.0,0.0,59.86030578999999,10.810084340000001,0.0,769.0
383,171.10833333333335,0.0,83.0,0.0,0.0,59.86030578999999,10.810084340000001,0.0,769.0
384,171.0985714285714,0.0,83.0,0.0,0.0,59.86030578999999,10.810084340000001,0.0,770.0
385,171.08714285714285,0.0,84.0,0.0,0.0,59.86030578999999,10.810084340000001,0.0,770.0
386,171.07833333333335,0.0,84.0,0.0,0.0,59.86030578999999,10.810084340000001,0.0,766.0
387,171.06999999999996,0.0,84.0,0.0,0.0,59.86030578999999,10.810084340000001,0.0,752.0
388,171.0685714285714,0.0,84.0,0.0,0.0,59.86030578999999,10.810084340000001,0.0,1721.0
389,171.045,0.0,84.0,0.0,0.0,59.86030578999999,10.810084340000001,0.0,1801.0
390,170.94428571428574,0.0,84.0,14.502857142857144,7.57,59.86030578999999,10.810069354285716,9.0,1846.0
391,170.85999999999999,670.1957142857143,84.0,30.169999999999998,14.36,59.86030469857143,10.810004915714286,17.0,2354.0
392,170.68999999999997,594.5033333333333,84.0,22.476666666666663,19.33,59.86030069833333,10.809919836666667,21.0,2919.0
393,169.9557142857143,282.07000000000005,84.0,10.665714285714285,21.49,59.86029216000001,10.80979647142857,23.0,2279.0
394,169.52142857142857,464.6042857142857,83.0,17.562857142857144,22.83,59.860284529999994,10.809671542857144,27.0,2240.0
395,168.82666666666668,359.98,83.0,13.431666666666667,26.33,59.860278445,10.809554263333332,32.0,2410.0
396,168.23142857142855,258.4414285714285,82.0,9.772857142857143,33.7,59.86027417857143,10.809380125714286,35.0,2563.0
397,167.6457142857143,164.3642857142857,82.0,6.277142857142858,33.7,59.86027145000001,10.80920451142857,36.0,1838.0
398,167.34666666666666,171.12499999999997,81.0,6.47,36.78,59.86027399333333,10.809053105000002,37.0,2020.0
399,167.31428571428572,125.4542857142857,81.0,4.741428571428571,38.68,59.86029216142856,10.808843615714284,39.0,2073.0
400,167.4114285714286,97.31142857142858,81.0,3.638571428571428,39.33,59.86031123857142,10.808649198571429,39.0,2073.0
401,167.41166666666666,97.015,82.0,3.666666666666666,40.38,59.860328038333336,10.808475810000001,39.0,2075.0
402,167.24714285714285,97.49714285714286,82.0,3.687142857142857,40.38,59.86034938142858,10.80825437857143,39.0,2062.0
403,167.17333333333335,97.245,82.0,3.68,40.13,59.86036618833334,10.808081148333335,39.0,2064.0
404,167.01,99.29999999999998,82.0,3.752857142857143,40.13,59.860386440000006,10.807860782857144,39.0,2059.0
405,166.74714285714285,99.11,82.0,3.748571428571428,39.92,59.860401700000004,10.807665279999998,39.0,2052.0
406,166.5666666666667,89.63,82.0,3.385,39.92,59.86041577833333,10.807493523333335,39.0,2005.0
407,166.45714285714286,94.33428571428571,82.0,3.564285714285713,39.08,59.86043494142858,10.807279858571428,37.0,1984.0
408,166.5,119.56000000000002,82.0,4.52,37.54,59.860446388571425,10.807095804285714,36.0,1866.0
409,166.47333333333333,327.19666666666666,82.0,12.368333333333334,36.26,59.860456466666676,10.806938016666665,36.0,1879.0
410,166.3057142857143,345.53000000000003,82.0,13.06,38.68,59.86047036000001,10.806736811428573,38.0,2006.0
411,166.15714285714284,211.15428571428566,83.0,7.981428571428571,39.35,59.86048671142857,10.806551388571432,42.0,2204.0
412,165.995,139.14333333333335,83.0,5.261666666666667,40.25,59.86050288166666,10.806383608333334,42.0,2204.0
413,165.92428571428573,125.71428571428571,83.0,4.752857142857144,40.67,59.86051995000001,10.806162425714286,42.0,2225.0
414,165.77285714285716,126.48571428571427,83.0,4.784285714285714,40.79,59.860537390000005,10.80596352,42.0,2225.0
415,165.65,123.80999999999999,83.0,4.6850000000000005,41.51,59.86055564833333,10.805785501666668,42.0,2221.0
416,165.48857142857145,107.4442857142857,83.0,4.064285714285714,42.71,59.86056954714285,10.805548534285714,42.0,2218.0
417,165.41714285714286,94.75714285714287,83.0,3.581428571428571,42.88,59.86058371142858,10.805331094285714,42.0,2194.0
418,165.295,97.235,83.0,3.675,42.88,59.86059443333334,10.805140495000002,41.0,2165.0
419,165.16,116.22142857142858,83.0,4.394285714285713,41.67,59.860611510000005,10.804904667142855,41.0,2136.0
420,164.96166666666667,136.73333333333332,83.0,5.171666666666667,41.45,59.860624951666665,10.80472167,40.0,2143.0
421,164.6657142857143,131.59285714285713,83.0,4.972857142857143,41.69,59.86064093142857,10.804490362857141,41.0,2164.0
422,164.22,92.4457142857143,83.0,3.704285714285714,41.75,59.860653469999995,10.804284365714285,41.0,2160.0
423,163.89333333333332,93.36000000000001,83.0,3.5300000000000002,43.69,59.86066818500001,10.804101785,40.0,2083.0
424,163.74428571428572,92.98428571428572,83.0,3.518571428571429,43.69,59.860690528571425,10.803870882857142,39.0,2059.0
425,163.63000000000002,103.80571428571429,83.0,3.9257142857142853,37.94,59.86070306,10.803685735714286,36.0,1858.0
426,163.5716666666667,243.10666666666665,83.0,9.186666666666667,36.49,59.86071586666666,10.80352815,36.0,1912.0
427,163.53714285714287,155.22571428571428,83.0,5.865714285714285,37.34,59.860727035714284,10.803350582857144,38.0,1989.0
428,163.61714285714288,88.24000000000001,83.0,3.334285714285713,37.91,59.86074121000001,10.803137231428574,38.0,1989.0
429,163.735,87.86500000000001,83.0,3.32,37.91,59.86075465166667,10.802971046666668,37.0,1948.0
430,163.8714285714286,95.07285714285715,83.0,3.591428571428571,37.82,59.86077063142857,10.802763528571429,36.0,1905.0
431,163.96571428571428,73.5757142857143,83.0,2.781428571428571,36.11,59.86078317,10.80258574142857,35.0,1254.0
432,164.05166666666665,70.14333333333333,83.0,2.6566666666666663,35.67,59.86079661333333,10.80243111,35.0,2365.0
433,164.17714285714285,125.65857142857145,83.0,4.7614285714285725,34.91,59.86081368714286,10.80224173714286,32.0,2365.0
434,164.30285714285714,129.85857142857145,83.0,4.905714285714285,32.73,59.86082785142857,10.802082607142859,31.0,2235.0
435,164.35666666666668,129.19833333333335,83.0,4.876666666666667,30.7,59.86083730166666,10.801950458333332,29.0,2142.0
436,164.30714285714288,128.44428571428574,82.0,4.857142857142857,29.26,59.86084529428571,10.801812311428572,28.0,2045.0
437,164.03,124.21571428571428,82.0,4.692857142857143,27.19,59.86085837142856,10.801661622857143,26.0,1974.0
438,163.76666666666668,122.00500000000001,82.0,4.61,26.69,59.86086782166666,10.801548318333333,25.0,1854.0
439,163.31571428571428,125.69285714285714,82.0,4.7542857142857144,25.43,59.86087636000001,10.801412038571428,24.0,1795.0
440,162.85999999999999,131.1042857142857,82.0,4.955714285714286,24.06,59.860883987142856,10.801298547142855,22.0,1681.0
441,162.51333333333332,130.79666666666665,82.0,4.943333333333333,22.6,59.86089070166667,10.801203883333331,21.0,1221.0
442,162.19142857142856,134.73,81.0,5.095714285714287,21.58,59.860900331428574,10.80109596142857,20.0,794.0
443,161.96833333333333,97.84666666666668,81.0,5.806666666666667,17.49,59.86091041666666,10.801027454999998,15.0,775.0
444,161.95714285714286,0.0,81.0,6.999999999999999,14.8,59.86092049571429,10.800963264285713,13.0,779.0
445,161.93428571428575,0.0,81.0,11.874285714285715,12.55,59.86092485857143,10.800909312857142,8.0,788.0
446,161.89666666666668,0.0,81.0,23.426666666666666,6.41,59.86092758,10.800889808333332,3.0,754.0
447,161.8814285714286,0.0,82.0,0.0,2.25,59.86092812571428,10.80088343142857,0.0,2121.0
448,161.8885714285714,0.0,82.0,7.532857142857142,2.19,59.86093140000001,10.80087852,9.0,2121.0
449,161.875,117.5,82.0,39.59666666666667,12.03,59.860931400000005,10.800868666666666,14.0,2027.0
450,161.8457142857143,303.6542857142857,82.0,11.624285714285715,14.91,59.86093194428572,10.80080809142857,16.0,2027.0
451,161.81714285714284,565.7471428571429,82.0,21.391428571428573,14.91,59.860935209999994,10.800717897142858,21.0,2883.0
452,161.79999999999998,894.7666666666668,82.0,33.82833333333334,18.73,59.86093584666667,10.800644714999999,27.0,3574.0
453,161.57142857142858,556.6099999999999,82.0,21.04285714285714,26.41,59.860939574285716,10.800538062857143,29.0,3766.0
454,161.16714285714286,292.52,82.0,10.795714285714286,28.33,59.86094284,10.800375665714286,31.0,2489.0
455,160.78666666666666,246.35333333333335,82.0,9.316666666666668,29.28,59.860942204999986,10.800244013333334,32.0,2524.0
456,160.42142857142858,173.4542857142857,81.0,6.337142857142858,33.61,59.86094066428571,10.80008793,35.0,2619.0
457,160.09285714285716,150.11428571428573,82.0,5.674285714285714,35.51,59.86095373857143,10.79988057,38.0,2547.0
458,159.83666666666667,122.13999999999999,82.0,4.62,35.51,59.86096445333334,10.799717424999999,39.0,2077.0
459,159.56999999999996,119.77,83.0,4.525714285714286,36.79,59.86098044142857,10.79950523,41.0,2190.0
460,159.2428571428571,91.86142857142856,83.0,3.474285714285714,39.72,59.8609908,10.799299782857144,42.0,2207.0
461,159.01500000000001,91.8,83.0,3.47,40.73,59.86099879333333,10.79910914,42.0,2240.0
462,158.72,91.40285714285713,83.0,3.448571428571429,41.85,59.86101477857143,10.798874581428572,43.0,2257.0
463,158.39428571428567,91.57857142857144,84.0,3.465714285714285,41.85,59.86102512999999,10.79865291857143,43.0,2277.0
464,158.18333333333334,92.15833333333335,84.0,3.4866666666666672,42.56,59.86103185166667,10.798442363333335,43.0,2280.0
465,157.78285714285715,92.25142857142855,84.0,3.485714285714286,43.76,59.86103821,10.798177994285712,43.0,2276.0
466,157.27857142857144,91.98571428571428,84.0,3.482857142857142,43.76,59.86103821,10.797948837142856,43.0,2264.0
467,156.58333333333334,92.44500000000001,84.0,3.494999999999999,43.7,59.86103757333333,10.79775524,42.0,2219.0
468,155.43285714285713,91.54714285714286,84.0,3.458571428571428,43.63,59.86103330142856,10.797514094285715,42.0,2204.0
469,154.46,97.10333333333334,84.0,3.555,42.94,59.861029943333335,10.797330851666667,41.0,2198.0
470,153.4442857142857,75.76142857142858,84.0,2.862857142857143,41.61,59.861025670000004,10.79713725714286,40.0,1166.0
471,152.55857142857144,60.160000000000004,84.0,2.2728571428571422,38.3,59.86101695285715,10.796930174285714,34.0,1912.0
472,151.96833333333333,116.15499999999999,84.0,4.388333333333334,33.74,59.861010873333335,10.796792188333333,25.0,1912.0
473,151.31714285714284,119.40571428571431,84.0,4.514285714285715,26.6,59.86100714571428,10.796672957142857,23.0,1064.0
474,150.56571428571428,124.82571428571428,84.0,4.717142857142858,22.16,59.86100278857142,10.796556334285713,19.0,799.0
475,150.00333333333336,186.78,84.0,7.06,19.23,59.86100006,10.796477791666666,18.0,1844.0
476,149.5557142857143,484.3514285714286,84.0,18.312857142857144,17.95,59.861000059999995,10.796383584285715,21.0,1844.0
477,149.01285714285714,526.4257142857143,84.0,19.534285714285716,19.3,59.86099897142857,10.796292308571427,28.0,2088.0
478,148.50666666666666,358.9983333333334,84.0,13.569999999999999,30.83,59.86099624999999,10.79619503,32.0,2465.0
479,147.85714285714286,196.06571428571425,84.0,7.412857142857144,32.07,59.860996249999985,10.79601968857143,34.0,2502.0
480,147.30285714285716,125.74571428571429,84.0,4.751428571428571,32.07,59.860997338571416,10.795855798571429,34.0,2502.0
481,147.21,129.99,82.0,4.916666666666667,32.56,59.86100069666667,10.795709136666668,33.0,2454.0
482,147.46285714285713,135.25714285714284,82.0,5.111428571428571,32.56,59.86100496857143,10.795520784285713,32.0,2422.0
483,147.45142857142855,130.98285714285714,80.0,4.9542857142857155,32.39,59.86100986999999,10.795357429999997,29.0,2184.0
484,147.37666666666667,126.22500000000001,80.0,4.77,30.2,59.861015955,10.795223078333331,28.0,2075.0
485,147.3814285714286,164.48999999999998,80.0,6.218571428571428,28.23,59.86102240142856,10.795062744285714,28.0,2078.0
486,147.51285714285714,209.47000000000003,80.0,7.91857142857143,29.04,59.86103384857143,10.794920512857143,29.0,2182.0
487,147.53,207.11666666666665,79.0,7.836666666666666,29.04,59.86104392833334,10.794792491666668,30.0,2269.0
488,147.58833333333334,190.24499999999998,80.0,7.19,28.88,59.861056013333354,10.794621146666666,32.0,2358.0
489,147.60142857142858,131.80285714285716,80.0,4.9857142857142875,30.82,59.86106654857143,10.794478825714284,32.0,2358.0
490,147.545,132.73666666666665,80.0,5.016666666666667,30.82,59.86108462000001,10.794342995000001,31.0,2294.0
